K,slate_type,spillover_config,condition,trial,gap_fraction,G_achieved,G_random,G_oracle
5,archetype,centrist,Z,75,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,A,75,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,75,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,75,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,75,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,76,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,A,76,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,76,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,76,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,76,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,77,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,A,77,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,77,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,77,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,77,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,78,0.227848,0.881434,0.829481,1.057498
5,archetype,centrist,A,78,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,78,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,78,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,78,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,79,0.227848,0.881434,0.829481,1.057498
5,archetype,centrist,A,79,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,79,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,79,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,79,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,80,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,A,80,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,80,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,80,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,80,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,81,0.000000,0.711174,0.829481,1.057498
5,archetype,centrist,A,81,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,81,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,81,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,81,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,82,0.227848,0.881434,0.829481,1.057498
5,archetype,centrist,A,82,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,82,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,82,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,82,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,83,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,A,83,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,83,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,83,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,83,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,84,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,A,84,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,84,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,84,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,84,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,85,0.227848,0.881434,0.829481,1.057498
5,archetype,centrist,A,85,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,85,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,85,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,85,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,86,0.000000,0.688188,0.829481,1.057498
5,archetype,centrist,A,86,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,86,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,86,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,86,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,87,0.227848,0.881434,0.829481,1.057498
5,archetype,centrist,A,87,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,87,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,87,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,87,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,88,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,A,88,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,88,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,88,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,88,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,89,0.000000,0.688188,0.829481,1.057498
5,archetype,centrist,A,89,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,89,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,89,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,89,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,90,0.227848,0.881434,0.829481,1.057498
5,archetype,centrist,A,90,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,90,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,90,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,90,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,91,0.000000,0.688188,0.829481,1.057498
5,archetype,centrist,A,91,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,91,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,91,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,91,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,92,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,A,92,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,92,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,92,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,92,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,93,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,A,93,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,93,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,93,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,93,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,94,0.000000,0.711174,0.829481,1.057498
5,archetype,centrist,A,94,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,94,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,94,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,94,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,95,0.000000,0.711174,0.829481,1.057498
5,archetype,centrist,A,95,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,95,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,95,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,95,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,96,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,A,96,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,96,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,96,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,96,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,97,0.227848,0.881434,0.829481,1.057498
5,archetype,centrist,A,97,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,97,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,97,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,97,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,98,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,A,98,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,98,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,98,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,98,1.000000,1.057498,0.829481,1.057498
5,archetype,centrist,Z,99,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,A,99,0.278253,0.892928,0.829481,1.057498
5,archetype,centrist,C_CN,99,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,C_PP,99,0.746434,0.999681,0.829481,1.057498
5,archetype,centrist,D,99,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,0,0.045002,0.839742,0.829481,1.057498
5,random,centrist,A,0,0.149027,0.863462,0.829481,1.057498
5,random,centrist,C_CN,0,0.149027,0.863462,0.829481,1.057498
5,random,centrist,C_PP,0,0.269508,0.890934,0.829481,1.057498
5,random,centrist,D,0,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,1,0.000000,0.816416,0.829481,1.057498
5,random,centrist,A,1,0.238748,0.883920,0.829481,1.057498
5,random,centrist,C_CN,1,0.238748,0.883920,0.829481,1.057498
5,random,centrist,C_PP,1,0.238748,0.883920,0.829481,1.057498
5,random,centrist,D,1,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,2,0.000000,0.802205,0.829481,1.057498
5,random,centrist,A,2,0.099869,0.852253,0.829481,1.057498
5,random,centrist,C_CN,2,0.099869,0.852253,0.829481,1.057498
5,random,centrist,C_PP,2,0.099869,0.852253,0.829481,1.057498
5,random,centrist,D,2,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,3,0.000000,0.812980,0.829481,1.057498
5,random,centrist,A,3,0.000000,0.824868,0.829481,1.057498
5,random,centrist,C_CN,3,0.047738,0.840366,0.829481,1.057498
5,random,centrist,C_PP,3,0.047738,0.840366,0.829481,1.057498
5,random,centrist,D,3,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,4,0.000000,0.777357,0.829481,1.057498
5,random,centrist,A,4,0.311684,0.900550,0.829481,1.057498
5,random,centrist,C_CN,4,0.243394,0.884979,0.829481,1.057498
5,random,centrist,C_PP,4,0.311684,0.900550,0.829481,1.057498
5,random,centrist,D,4,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,5,0.067268,0.844819,0.829481,1.057498
5,random,centrist,A,5,0.067268,0.844819,0.829481,1.057498
5,random,centrist,C_CN,5,0.067268,0.844819,0.829481,1.057498
5,random,centrist,C_PP,5,0.067268,0.844819,0.829481,1.057498
5,random,centrist,D,5,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,6,0.000000,0.800992,0.829481,1.057498
5,random,centrist,A,6,0.255780,0.887803,0.829481,1.057498
5,random,centrist,C_CN,6,0.255780,0.887803,0.829481,1.057498
5,random,centrist,C_PP,6,0.255780,0.887803,0.829481,1.057498
5,random,centrist,D,6,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,7,0.000000,0.765507,0.829481,1.057498
5,random,centrist,A,7,0.000000,0.795052,0.829481,1.057498
5,random,centrist,C_CN,7,0.000000,0.795052,0.829481,1.057498
5,random,centrist,C_PP,7,0.000000,0.795052,0.829481,1.057498
5,random,centrist,D,7,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,8,0.056578,0.842382,0.829481,1.057498
5,random,centrist,A,8,0.074020,0.846359,0.829481,1.057498
5,random,centrist,C_CN,8,0.074020,0.846359,0.829481,1.057498
5,random,centrist,C_PP,8,0.074020,0.846359,0.829481,1.057498
5,random,centrist,D,8,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,9,0.000000,0.758755,0.829481,1.057498
5,random,centrist,A,9,0.218090,0.879209,0.829481,1.057498
5,random,centrist,C_CN,9,0.218090,0.879209,0.829481,1.057498
5,random,centrist,C_PP,9,0.218090,0.879209,0.829481,1.057498
5,random,centrist,D,9,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,10,0.000000,0.807946,0.829481,1.057498
5,random,centrist,A,10,0.582696,0.962346,0.829481,1.057498
5,random,centrist,C_CN,10,0.582696,0.962346,0.829481,1.057498
5,random,centrist,C_PP,10,0.582696,0.962346,0.829481,1.057498
5,random,centrist,D,10,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,11,0.000000,0.738836,0.829481,1.057498
5,random,centrist,A,11,0.000000,0.815087,0.829481,1.057498
5,random,centrist,C_CN,11,0.170796,0.868426,0.829481,1.057498
5,random,centrist,C_PP,11,0.170796,0.868426,0.829481,1.057498
5,random,centrist,D,11,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,12,0.000000,0.757768,0.829481,1.057498
5,random,centrist,A,12,0.331380,0.905041,0.829481,1.057498
5,random,centrist,C_CN,12,0.331380,0.905041,0.829481,1.057498
5,random,centrist,C_PP,12,0.081994,0.848177,0.829481,1.057498
5,random,centrist,D,12,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,13,0.291426,0.895931,0.829481,1.057498
5,random,centrist,A,13,0.327872,0.904242,0.829481,1.057498
5,random,centrist,C_CN,13,0.327872,0.904242,0.829481,1.057498
5,random,centrist,C_PP,13,0.327872,0.904242,0.829481,1.057498
5,random,centrist,D,13,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,14,0.000000,0.816450,0.829481,1.057498
5,random,centrist,A,14,0.440451,0.929911,0.829481,1.057498
5,random,centrist,C_CN,14,0.440451,0.929911,0.829481,1.057498
5,random,centrist,C_PP,14,0.440451,0.929911,0.829481,1.057498
5,random,centrist,D,14,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,15,0.439956,0.929799,0.829481,1.057498
5,random,centrist,A,15,0.578602,0.961412,0.829481,1.057498
5,random,centrist,C_CN,15,0.578602,0.961412,0.829481,1.057498
5,random,centrist,C_PP,15,0.578602,0.961412,0.829481,1.057498
5,random,centrist,D,15,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,16,0.000000,0.818173,0.829481,1.057498
5,random,centrist,A,16,0.287220,0.894972,0.829481,1.057498
5,random,centrist,C_CN,16,0.276562,0.892542,0.829481,1.057498
5,random,centrist,C_PP,16,0.287220,0.894972,0.829481,1.057498
5,random,centrist,D,16,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,17,0.000000,0.811930,0.829481,1.057498
5,random,centrist,A,17,0.274301,0.892026,0.829481,1.057498
5,random,centrist,C_CN,17,0.274301,0.892026,0.829481,1.057498
5,random,centrist,C_PP,17,0.274301,0.892026,0.829481,1.057498
5,random,centrist,D,17,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,18,0.281782,0.893732,0.829481,1.057498
5,random,centrist,A,18,0.229873,0.881896,0.829481,1.057498
5,random,centrist,C_CN,18,0.281782,0.893732,0.829481,1.057498
5,random,centrist,C_PP,18,0.281782,0.893732,0.829481,1.057498
5,random,centrist,D,18,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,19,0.000000,0.785625,0.829481,1.057498
5,random,centrist,A,19,0.254153,0.887432,0.829481,1.057498
5,random,centrist,C_CN,19,0.254153,0.887432,0.829481,1.057498
5,random,centrist,C_PP,19,0.283919,0.894219,0.829481,1.057498
5,random,centrist,D,19,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,20,0.000000,0.825409,0.829481,1.057498
5,random,centrist,A,20,0.403299,0.921440,0.829481,1.057498
5,random,centrist,C_CN,20,0.403299,0.921440,0.829481,1.057498
5,random,centrist,C_PP,20,0.403299,0.921440,0.829481,1.057498
5,random,centrist,D,20,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,21,0.000000,0.776268,0.829481,1.057498
5,random,centrist,A,21,0.184326,0.871511,0.829481,1.057498
5,random,centrist,C_CN,21,0.184326,0.871511,0.829481,1.057498
5,random,centrist,C_PP,21,0.055179,0.842063,0.829481,1.057498
5,random,centrist,D,21,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,22,0.000000,0.803241,0.829481,1.057498
5,random,centrist,A,22,0.208643,0.877055,0.829481,1.057498
5,random,centrist,C_CN,22,0.208643,0.877055,0.829481,1.057498
5,random,centrist,C_PP,22,0.208643,0.877055,0.829481,1.057498
5,random,centrist,D,22,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,23,0.000000,0.751819,0.829481,1.057498
5,random,centrist,A,23,0.135405,0.860356,0.829481,1.057498
5,random,centrist,C_CN,23,0.099106,0.852079,0.829481,1.057498
5,random,centrist,C_PP,23,0.099106,0.852079,0.829481,1.057498
5,random,centrist,D,23,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,24,0.000000,0.824227,0.829481,1.057498
5,random,centrist,A,24,0.130413,0.859217,0.829481,1.057498
5,random,centrist,C_CN,24,0.130413,0.859217,0.829481,1.057498
5,random,centrist,C_PP,24,0.075486,0.846693,0.829481,1.057498
5,random,centrist,D,24,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,25,0.000000,0.782767,0.829481,1.057498
5,random,centrist,A,25,0.006652,0.830998,0.829481,1.057498
5,random,centrist,C_CN,25,0.006652,0.830998,0.829481,1.057498
5,random,centrist,C_PP,25,0.006652,0.830998,0.829481,1.057498
5,random,centrist,D,25,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,26,0.000000,0.820431,0.829481,1.057498
5,random,centrist,A,26,0.065155,0.844338,0.829481,1.057498
5,random,centrist,C_CN,26,0.065155,0.844338,0.829481,1.057498
5,random,centrist,C_PP,26,0.065155,0.844338,0.829481,1.057498
5,random,centrist,D,26,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,27,0.000000,0.824682,0.829481,1.057498
5,random,centrist,A,27,0.344553,0.908045,0.829481,1.057498
5,random,centrist,C_CN,27,0.344553,0.908045,0.829481,1.057498
5,random,centrist,C_PP,27,0.344553,0.908045,0.829481,1.057498
5,random,centrist,D,27,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,28,0.000000,0.807580,0.829481,1.057498
5,random,centrist,A,28,0.010957,0.831979,0.829481,1.057498
5,random,centrist,C_CN,28,0.116662,0.856082,0.829481,1.057498
5,random,centrist,C_PP,28,0.116662,0.856082,0.829481,1.057498
5,random,centrist,D,28,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,29,0.144701,0.862475,0.829481,1.057498
5,random,centrist,A,29,0.144701,0.862475,0.829481,1.057498
5,random,centrist,C_CN,29,0.102513,0.852856,0.829481,1.057498
5,random,centrist,C_PP,29,0.144701,0.862475,0.829481,1.057498
5,random,centrist,D,29,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,30,0.048769,0.840601,0.829481,1.057498
5,random,centrist,A,30,0.057502,0.842592,0.829481,1.057498
5,random,centrist,C_CN,30,0.057502,0.842592,0.829481,1.057498
5,random,centrist,C_PP,30,0.057502,0.842592,0.829481,1.057498
5,random,centrist,D,30,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,31,0.000000,0.808511,0.829481,1.057498
5,random,centrist,A,31,0.275300,0.892254,0.829481,1.057498
5,random,centrist,C_CN,31,0.275300,0.892254,0.829481,1.057498
5,random,centrist,C_PP,31,0.275300,0.892254,0.829481,1.057498
5,random,centrist,D,31,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,32,0.000000,0.812948,0.829481,1.057498
5,random,centrist,A,32,0.000000,0.812948,0.829481,1.057498
5,random,centrist,C_CN,32,0.000000,0.812948,0.829481,1.057498
5,random,centrist,C_PP,32,0.000000,0.812948,0.829481,1.057498
5,random,centrist,D,32,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,33,0.028454,0.835969,0.829481,1.057498
5,random,centrist,A,33,0.028454,0.835969,0.829481,1.057498
5,random,centrist,C_CN,33,0.099479,0.852164,0.829481,1.057498
5,random,centrist,C_PP,33,0.099479,0.852164,0.829481,1.057498
5,random,centrist,D,33,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,34,0.472575,0.937236,0.829481,1.057498
5,random,centrist,A,34,0.472575,0.937236,0.829481,1.057498
5,random,centrist,C_CN,34,0.472575,0.937236,0.829481,1.057498
5,random,centrist,C_PP,34,0.472575,0.937236,0.829481,1.057498
5,random,centrist,D,34,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,35,0.271472,0.891381,0.829481,1.057498
5,random,centrist,A,35,0.563951,0.958072,0.829481,1.057498
5,random,centrist,C_CN,35,0.563951,0.958072,0.829481,1.057498
5,random,centrist,C_PP,35,0.563951,0.958072,0.829481,1.057498
5,random,centrist,D,35,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,36,0.207544,0.876805,0.829481,1.057498
5,random,centrist,A,36,0.207544,0.876805,0.829481,1.057498
5,random,centrist,C_CN,36,0.207544,0.876805,0.829481,1.057498
5,random,centrist,C_PP,36,0.207544,0.876805,0.829481,1.057498
5,random,centrist,D,36,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,37,0.000000,0.774385,0.829481,1.057498
5,random,centrist,A,37,0.091377,0.850317,0.829481,1.057498
5,random,centrist,C_CN,37,0.091377,0.850317,0.829481,1.057498
5,random,centrist,C_PP,37,0.091377,0.850317,0.829481,1.057498
5,random,centrist,D,37,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,38,0.133720,0.859972,0.829481,1.057498
5,random,centrist,A,38,0.133720,0.859972,0.829481,1.057498
5,random,centrist,C_CN,38,0.133720,0.859972,0.829481,1.057498
5,random,centrist,C_PP,38,0.133720,0.859972,0.829481,1.057498
5,random,centrist,D,38,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,39,0.016110,0.833154,0.829481,1.057498
5,random,centrist,A,39,0.016110,0.833154,0.829481,1.057498
5,random,centrist,C_CN,39,0.086337,0.849167,0.829481,1.057498
5,random,centrist,C_PP,39,0.086337,0.849167,0.829481,1.057498
5,random,centrist,D,39,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,40,0.000000,0.790537,0.829481,1.057498
5,random,centrist,A,40,0.296053,0.896986,0.829481,1.057498
5,random,centrist,C_CN,40,0.296053,0.896986,0.829481,1.057498
5,random,centrist,C_PP,40,0.296053,0.896986,0.829481,1.057498
5,random,centrist,D,40,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,41,0.004238,0.830447,0.829481,1.057498
5,random,centrist,A,41,0.142407,0.861952,0.829481,1.057498
5,random,centrist,C_CN,41,0.142407,0.861952,0.829481,1.057498
5,random,centrist,C_PP,41,0.142407,0.861952,0.829481,1.057498
5,random,centrist,D,41,1.000000,1.057498,0.829481,1.057498
5,random,centrist,Z,42,0.000000,0.774993,0.829481,1.057498
