sha,files,py_files,test_files,py_loc,a_added,a_deleted,a_py_added,a_py_deleted,a_py_ins,a_py_del
d700e195425307c00d37104035a8e2d39bd60e42,51,26,6,5510,0,0,0,0,102,86
c78d2fab6fe8a6326a50d4daea2dfe4967efb66e,51,26,6,5538,0,0,0,0,45,17
a4b9c86db548b2d0dbb5af7a6bbdc26ab47e1eec,51,26,6,5538,0,0,0,0,0,0
6dad2e89019317e875c46d5a3a82a811ad6de2f9,51,26,6,5555,0,0,0,0,21,4
a0d64a9914abcab31631258fe31b2654100900c3,51,26,6,5571,0,0,0,0,19,3
d42a3d753122cf990e676445613027c7341e46ec,51,26,6,5591,0,0,0,0,26,6
10a7ed1b5fc2927654ed9d348cd8ada4428989d2,51,26,6,5632,0,0,0,0,44,3
f0f3184fee80cbf84e1faab022932c953f31e8d5,51,26,6,5632,0,0,0,0,0,0
b16a4f368621868245998f81157c84a170ceb9c5,51,26,6,5632,0,0,0,0,0,0
162a1ac66fefb24b54d20f4722ec99d6ad01da04,51,26,6,5632,0,0,0,0,0,0
21092f52ff5590faec7236b4947bc822dbe63693,51,26,6,5631,0,0,0,0,10,11
7cfcee6f80b411e9056e43a4c0d95422808ff257,51,26,6,5647,0,0,0,0,50,34
8033ea75960305c19d8785c385982e8111af0c2f,52,26,6,5651,1,0,0,0,9,5
19cd7d735a235177b7f8a4413391226c4aac0c8d,52,26,6,5655,0,0,0,0,22,18
625a7dcd8e9e27bee012627e689573bcda8aadf1,53,27,6,5723,1,0,1,0,82,14
a2514e8ec0e5f71803cc392f9d696674e893ee01,53,27,6,5748,0,0,0,0,39,14
96d8a3c3642474144f53f74331ef2172d1c39496,53,27,6,5753,0,0,0,0,12,7
71f13f4099921e6eb43f539fc11484699e8e3564,54,28,6,5822,1,0,1,0,110,41
10c26d86fc895c11ce72cb202579c161af965769,54,28,6,5822,0,0,0,0,0,0
f6448c14cc56fd60f830dd6984d2f6a930ea1795,54,28,6,5834,0,0,0,0,15,3
350640d3171a568fb3f22d64d898e154541acc56,54,28,6,5862,0,0,0,0,37,9
e3fcc4091894e91e2e099379cb7865ef8204c2d6,54,28,6,5933,0,0,0,0,101,30
ca9a4ae4611e62663f95d7f94cf7b25adccf5d38,54,28,6,5933,0,0,0,0,0,0
d628a15a12c798a596def31bdfac942a726c8681,54,28,6,5933,0,0,0,0,0,0
d3f090f1c7457ff2cdf743cb2de4562061f3f59f,54,28,6,5933,0,0,0,0,0,0
85af52446b846f1e78e8465f065d59a365daa10c,56,28,6,5933,2,0,0,0,0,0
ff1476453fa1aaaebcdc3fbab01e205e4d4cfc41,56,28,6,5933,0,0,0,0,0,0
9410761aa4eb0d6fbb13bb7f231ea53e2b227c4a,56,28,6,5933,0,0,0,0,0,0
2d75274db4a99c13c0f96a50dc5077bfe8cd8ad1,56,28,6,5933,0,0,0,0,0,0
cd9be03c3ee2a7e14d3e2c90976c092de17265f9,57,28,6,5829,1,0,0,0,289,393
b8659a7288c07331b18658163f79e3f52068d3e7,59,29,6,6014,2,0,1,0,259,74
f2a60d1fb9e8a15baf926b4a67c02f90e0033eba,59,29,6,6012,0,0,0,0,21,23
efcad5f2e569817d052c06bb8dded2671d4d9b4c,60,29,6,6012,1,0,0,0,0,0
ebda7120efef500f6a7c8dea80e5ea6f47090803,61,29,6,6012,1,0,0,0,0,0
e56562557356ff1b7dae1b817541eff75304d593,64,29,6,6043,4,1,0,0,108,77
c901886db947e3f2b87809bd7afb90c710b9b971,64,29,6,6043,0,0,0,0,0,0
a73e5569dc2a2c22f35c9c63158bc32aeea6d755,64,29,6,6044,0,0,0,0,3,2
d69eb9cf2c9cbfe8816251e349e2f00666314132,66,29,6,6071,2,0,0,0,72,45
dc095e6b51b302455038d65aa4f819069cba9cfb,66,29,6,6086,0,0,0,0,33,18
5b090fd10a2a5b70efe2a27c96d6dbf2d2565324,66,29,6,6112,0,0,0,0,67,41
f856c5747c87b6c44d6aa2c64fd5378f5300310d,66,29,6,6151,0,0,0,0,122,83
89b73bdc30c099c5b53725806e7edf3a121c9b3a,71,34,6,6192,5,0,5,0,2607,2566
46135ce62799423f82d981e14702461cd2e80333,71,34,6,6192,0,0,0,0,0,0
a0af0666991b724abe1efdbb3958892771a21495,71,34,6,6192,0,0,0,0,5,5
91494ccf363e5eeb4745db7dbab70ef73c4a6eb0,73,34,6,6192,2,0,0,0,0,0
cd7f61b4562fb2f4aad560edf094a2ddad1ae3b7,73,34,6,6216,0,0,0,0,61,37
69179d8bf877aa8df49324cd59ae44dcc1422fce,73,34,6,6310,0,0,0,0,116,22
aaec694aff03e10df3a0c6b2b561480b4d56cef8,74,34,6,6320,1,0,0,0,24,14
80464b22931eeaf8757ea77157fc2e7b9c28d926,75,35,6,6399,1,0,1,0,160,81
42761473f9edf276937cc3a28a6fcabc59f5f97d,75,35,6,6416,0,0,0,0,19,2
571aa7f2516efd8f9c811af70ce92dcffab4b286,75,35,6,6424,0,0,0,0,10,2
194b9261eab5fc2bcce45d2c536931e3453e0fbb,77,37,7,6715,2,0,2,0,308,17
cc53d86f86cef63ba8dbbfb8e9cb27d4f247fd20,77,37,7,6715,0,0,0,0,5,5
2e58f011c425291d1176ccdf1b2f1ae860ee2dc7,83,43,10,7042,6,0,6,0,342,15
6888abd3dc33582d8437d825e11a7ef45d186397,83,43,10,7045,0,0,0,0,8,5
5dcab08071690868fd6289948d9e3451098478d3,84,44,11,7055,1,0,1,0,22,12
80be780ab988c20048ade293ef84d2d8fd9e922a,84,44,11,7055,0,0,0,0,0,0
41eadd9f69c2ff0ba19bcf704410c2560efb7e39,84,44,11,7232,0,0,0,0,225,48
13bcd8cc00e668ad13be1ff67115a19dc3d95182,84,44,11,7232,0,0,0,0,2,2
5e8978909c639bc20f58bf877e66cc6a0b9fb5bf,84,44,11,7247,0,0,0,0,128,113
89ee14464b963ea9ed8dafe64a2dad8586cf9a29,88,47,11,7548,4,0,3,0,334,33
ee651fd8556d3c3aaa5d7aadb5c7af018d46d9bf,88,47,11,7548,0,0,0,0,2,2
571f0ed3dd44aa3befc3cd326648fbb4d5b3e9a4,88,47,11,7548,0,0,0,0,6,6
1e0bb74db632c10643ff5c3e8ae699bb99118c38,88,47,11,7560,0,0,0,0,16,4
0cd9448b2bc08125e74538a2aea6af42ee1a7b6f,88,47,11,7563,0,0,0,0,6,3
15c5c512fffca8fd98080cec322e8b6c197c0377,91,50,11,7758,3,0,3,0,239,44
b1df116845cf4eff72d7f6b762a11940b4bbfe3b,100,55,13,8119,9,0,5,0,453,92
faaa81ddd856625dbacf0040bff73bc0aa48c6a6,100,55,13,8119,0,0,0,0,0,0
84923d7152e88f60527092b569008326b6901246,100,55,13,8168,0,0,0,0,151,102
f0e01446d97193118d19d5f7f6617c9c88e9e5d9,100,55,13,8168,0,0,0,0,2,2
f4b172f7ec7598d75df094eb713c5be5370033bc,100,55,13,8388,0,0,0,0,279,59
6daa7015be4d45e4fb148a53ef06e20c9e0bbefe,101,55,13,8388,1,0,0,0,0,0
3f7e8e9642388e73cabca34c975b9c005bc6d8b3,101,55,13,8388,0,0,0,0,0,0
00dabd63d759a1cac5a32c86aa773ea68e8d8ddc,101,55,13,8506,0,0,0,0,160,42
03a5d6c2fca86e8f71ab8e6cab07c261bc143ea8,102,55,13,8525,1,0,0,0,199,180
8f9e03d1cf03db41ff9790091831d9583c7f229f,102,55,13,8541,0,0,0,0,85,69
0f823e79f303b4a93ef1381badb1e65757e5070f,103,56,14,8417,2,1,2,1,179,303
db86b89a4ef8ec8ed8ed2d75a9abbca57310c816,102,56,14,8433,2,3,0,0,66,50
819f6e04a80763d3088288eb42f37ba06eb7f3e5,102,57,14,8268,2,2,1,1,207,372
668fa0ea9c2f564d4460b98c4b66574c3d5803b0,102,57,14,8232,0,0,0,0,3,39
6cb32c2bd8912fe5e072629c07f44dc0d87ea06a,102,57,14,8232,0,0,0,0,0,0
822ca363f0b819d571d1683747c51f099bcbf31a,100,58,15,7974,2,4,1,0,381,639
67130a23646ae672836b971e1086b6ae4c77d930,100,58,15,7983,0,0,0,0,12,3
e697193740cbc2789eeb6b485e4199cd3177d932,101,58,15,8045,1,0,0,0,455,393
c58fc2576419c0b12c918e981d2e966315a7baf1,106,63,18,8423,5,0,5,0,415,37
94842e1027570867885788dc9d7fe038484f085b,100,63,18,8436,0,6,0,0,21,8
7f971d5008de2374db58408d903e7c1a921f6b7f,100,63,18,8473,0,0,0,0,52,15
3dc5c1506d23c33858663b313152342c4d3afe6f,99,63,18,8507,0,1,0,0,66,32
b9507b31beb67c9903073f8ae6f89c9735c5f1d0,99,63,18,8507,0,0,0,0,0,0
0ed778e5c3048ae525da56be68611ffeb7185f84,100,63,18,8536,1,0,0,0,48,19
bcce20f771a16cb8e4ac5cc5b2307374a2c0e535,104,65,19,8607,4,0,2,0,159,88
4591083884c8ca079ccd1192c079113c7baeadc8,107,67,20,8933,3,0,2,0,347,21
f86104a1f30c38e6f80bfd8fb16d5fcde1e7749f,108,67,20,8933,1,0,0,0,0,0
05ad200df3ccbc21c5c840d064e619ec9838f902,108,67,20,8945,0,0,0,0,27,15
c1ec3b18cf7c0ff2c980c16346b87b9fea48aae8,108,67,20,8945,0,0,0,0,1,1
d986637bced9f989ba9442d8f24d8a9cb4dad172,108,67,20,8974,0,0,0,0,34,5
4b7aab2e9b4b0fdaf9f1735e3c68b63d2733f1c5,108,67,20,8974,0,0,0,0,3,3
dd2ae1a54244b00101470b20bdeaa1c28c713ffd,108,67,20,8974,0,0,0,0,0,0
ef424258fa77dec853aa830c2c0c90924acdbb03,108,67,20,8974,0,0,0,0,0,0
1ac732c10db18509e5b7c6571629a5013d35268b,108,67,20,8991,0,0,0,0,62,45
140c94855bf98e7e0fda55b040a7a2c8ac76e786,108,67,20,8994,0,0,0,0,9,6
18d7aa4d3992d6f526fadc2b11a9066d87f70da6,108,67,20,8948,0,0,0,0,127,173
fc69d5dcf578f7c7986fa76841a6b793f813df35,108,67,20,8948,0,0,0,0,0,0
f3fb54eb161a9f5de13352e16a70a9960946605b,108,67,20,8995,0,0,0,0,68,21
2527b355740e111f22984203e36e0855f1d5e05b,108,67,20,8998,0,0,0,0,18,15
165a23a31c746447707bb1ec6417776e9fd06140,108,67,20,8998,0,0,0,0,3,3
87d253f65621884c9a4020fecabc7824029e2358,108,67,20,8999,0,0,0,0,6,5
4f208e72552c4d916aa4fe6a955349ee8b2ed353,109,68,20,9131,1,0,1,0,135,3
05e3d32a5fc8559e133e6d627d44afda93018637,109,68,20,9131,0,0,0,0,2,2
6791e8c5b3d6c30bdd2060c346996bfb5a6f10d1,109,68,20,9132,0,0,0,0,1,0
0bb91857eca0d4aea08f66cf1c8949abe0cd6b7a,108,67,19,8884,0,1,0,1,345,593
a6c9a2132055dff4061fad1e649bc6a564f80001,107,66,19,8868,1,2,0,1,5,21
87414bce2b389db40fbe1910b6e795257e58369c,107,66,19,8868,0,0,0,0,0,0
d69cc908d8dcfcad792b803c0bb3fa67d626918d,108,67,20,8960,1,0,1,0,274,182
4c956c20b83be4312460fc0c4812eeb3fef5e7df,108,67,20,8974,0,0,0,0,69,55
cc372d09dcd5a5eabdc6ed4cf365bdb0be004d44,108,67,20,8983,0,0,0,0,57,48
4e613f84ed2ae029559f539464df83fa91feb316,108,67,20,8994,0,0,0,0,22,11
74722959a8626fd2057be03e14dcf899c25a3fd5,108,67,20,8995,0,0,0,0,38,37
448946ae03ddafcbbb0f622bbad8f58dd12b2b58,108,67,20,8995,0,0,0,0,1,1
025434544eeda158e340d330391af9bc7278d5d9,108,67,20,8998,0,0,0,0,4,1
951a2ba8d8754b7385e6e8c08dae9045f73b1438,108,67,20,9002,0,0,0,0,8,4
5b84012637e1fa6b5fec1b5ce0ac4d7c08eef5fe,108,67,20,8998,0,0,0,0,10,14
35a6ee9a4527bab5c0c7234531269e0c7fd0f2fd,108,67,20,9035,0,0,0,0,60,23
0ed5d7f18fa3153834cbac0aa57e8092b217cc16,108,67,20,9028,0,0,0,0,5,12
09a863bf4658f19a911eb7d3fa4f9e4eb0b33496,108,67,20,9018,0,0,0,0,75,85
75bdb6c379bcfc6c592b6342dc791a092b5d6ae0,108,67,20,9018,0,0,0,0,0,0
ef4a142ebd53f05b8765b969590e9a888498ab57,109,67,20,9118,1,0,0,0,341,241
59029c37ad6af57df7b49d31c0f48728280ae824,109,67,20,9118,0,0,0,0,1,1
67cf355f96dfc3e459d18193d68a98a7abb6e08e,109,67,20,9210,0,0,0,0,98,6
9dbb36be49a91bb86b15883e0d8c6ad1d3fb4aa2,109,67,20,9210,0,0,0,0,0,0
85940f9d17a679f9189a8346b05c0580f313f69f,109,67,20,9210,0,0,0,0,16,16
d2fb04af6fbf49501dce9cc82f0ea8971924dee7,109,67,20,9210,0,0,0,0,0,0
85b62dd5fc5f1cc83f37802312d5d71a1a970e86,109,67,20,9218,0,0,0,0,60,52
b10848f8aaece089c70590425fd4262a68beb57f,109,67,20,9218,0,0,0,0,2,2
4b3395272d66a00d7d4eebec5a4e19ae679aa95d,109,67,20,9218,0,0,0,0,1,1
ea04fc37f50821429b5b4f51573b448383170b66,109,67,20,9218,0,0,0,0,0,0
0c129ea472278b6936ed5bfb1b79a4afe4e8ad58,109,67,20,9218,0,0,0,0,2,2
18836a57c7814363215e326288283cd2657a8468,109,67,20,9218,0,0,0,0,2,2
1ec798811a960294d74d42d35b6614e3273e9fe3,109,67,20,9218,0,0,0,0,0,0
fa2bcdb4ad68d4e95bd49460d8d590451cf478ba,109,67,20,9251,0,0,0,0,34,1
c49c50d83124e514d2b6bb549661ff1e2fa44504,109,67,20,9239,0,0,0,0,9,21
617e4faf67d6cc59d42e3b2665b0c1199a665db4,109,67,20,9239,0,0,0,0,0,0
e6e29eb7a191d366d21b93817c6de3857b664367,108,67,20,9239,0,1,0,0,0,0
748e107287c9a66e3a366cd5366bd9a8bcbe33ae,109,68,21,9242,1,0,1,0,52,49
