sha,files,py_files,test_files,py_loc,a_added,a_deleted,a_py_added,a_py_deleted,a_py_ins,a_py_del
0fb5c2f034fc2f4cfe920408bb97c9d07ef0995e,239,75,64,16722,0,0,0,0,22,7
660994efc761efdfd49ca442b73f6712dc77b6cf,239,75,64,16722,0,0,0,0,0,0
e103747c544494d67aad64ec2da668d2d69493c3,239,75,64,16722,0,0,0,0,0,0
d03df1fff396052d55bedbfc10cbe41a98caad14,239,75,64,16722,0,0,0,0,0,0
fdac8a5404e3e3a316568107a293f134707c75bb,239,75,64,16703,0,0,0,0,5,24
17c46b2ddd8b5111369cdc68d5e0e46e9aa46ade,239,75,64,16710,0,0,0,0,13,6
694eb84f414436fc88f2ef757aea8ed8360500f3,239,75,64,16710,0,0,0,0,0,0
bc094dbe6a15eebec6d1704fb16c6c74d0250b0e,239,75,64,16711,0,0,0,0,2,1
e37e87140e29b4ae5bc4024bd0305541e0ed9457,239,75,64,16723,0,0,0,0,16,4
7c5f17a55e8cd233db17f4944a482cc497a6e7c6,239,75,64,16723,0,0,0,0,0,0
e06dad62f6b49dff935f241114b3590774e2786a,239,75,64,16724,0,0,0,0,31,30
48ee204dd5bdc47f397553fb45b5fe37003c07d1,239,75,64,16744,0,0,0,0,21,1
b6a8ccd2cf65939401fe4ccb6b550d2b19423b06,239,75,64,16744,0,0,0,0,0,0
642ca6ea687d8631eac8dce9e060e41d2738ca48,239,75,64,16744,0,0,0,0,0,0
3897a518014931a82c77a353e1e9c2248529b856,239,75,64,16745,0,0,0,0,2,1
4843590c4a7f2225fd18bd10963139a6f29a2a59,239,75,64,16753,0,0,0,0,8,0
8122973f8a04976bd7f9104eee5d8d36c0d02038,239,75,64,16753,0,0,0,0,0,0
b655a9db30d8e78d2fe1044d6301a432f214a16b,239,75,64,16758,0,0,0,0,13,8
0ef1e65f6ab0da680d171d49e1a56a2b0ecee05d,239,75,64,16763,0,0,0,0,7,2
cb7cd1e79b280d3fd80978ca82ae52881525a476,239,75,64,16758,0,0,0,0,31,36
7abcf57f544e3bd29c4f22a10907f976f7e056ea,239,75,64,16767,0,0,0,0,12,3
598afa0083add33a088c58183924a370be6635d5,239,75,64,16767,0,0,0,0,0,0
